panelist_id,date,market,compliance_flag,hours_logged
442,2026-08-24,CDMX,1.0,13.6
442,2026-08-25,CDMX,1.0,8.9
442,2026-08-26,CDMX,1.0,13.9
442,2026-08-27,CDMX,1.0,11.7
442,2026-08-28,CDMX,1.0,11.3
442,2026-08-29,CDMX,1.0,8.6
443,2026-06-01,Guadalajara,1.0,11.7
443,2026-06-02,Guadalajara,1.0,11.4
443,2026-06-03,Guadalajara,1.0,15.9
443,2026-06-04,Guadalajara,1.0,15.5
443,2026-06-05,Guadalajara,1.0,16.0
443,2026-06-06,Guadalajara,1.0,15.7
443,2026-06-07,Guadalajara,1.0,7.5
443,2026-06-08,Guadalajara,1.0,6.5
443,2026-06-09,Guadalajara,0.0,3.0
443,2026-06-10,Guadalajara,1.0,15.0
443,2026-06-11,Guadalajara,,
443,2026-06-12,Guadalajara,1.0,13.8
443,2026-06-13,Guadalajara,1.0,10.2
443,2026-06-14,Guadalajara,1.0,12.9
443,2026-06-15,Guadalajara,1.0,8.8
443,2026-06-16,Guadalajara,1.0,10.5
443,2026-06-17,Guadalajara,1.0,12.8
443,2026-06-18,Guadalajara,0.0,0.5
443,2026-06-19,Guadalajara,1.0,15.7
443,2026-06-20,Guadalajara,1.0,9.6
443,2026-06-21,Guadalajara,1.0,13.4
443,2026-06-22,Guadalajara,1.0,15.1
443,2026-06-23,Guadalajara,1.0,9.1
443,2026-06-24,Guadalajara,1.0,8.5
443,2026-06-25,Guadalajara,1.0,7.7
443,2026-06-26,Guadalajara,1.0,6.9
443,2026-06-27,Guadalajara,1.0,9.2
443,2026-06-28,Guadalajara,1.0,13.2
443,2026-06-29,Guadalajara,1.0,13.7
443,2026-06-30,Guadalajara,1.0,12.3
443,2026-07-01,Guadalajara,1.0,11.2
443,2026-07-02,Guadalajara,0.0,1.8
443,2026-07-03,Guadalajara,1.0,10.6
443,2026-07-04,Guadalajara,1.0,10.3
443,2026-07-05,Guadalajara,1.0,12.7
443,2026-07-06,Guadalajara,1.0,11.0
443,2026-07-07,Guadalajara,1.0,9.9
443,2026-07-08,Guadalajara,1.0,11.0
443,2026-07-09,Guadalajara,1.0,8.4
443,2026-07-10,Guadalajara,1.0,9.2
443,2026-07-11,Guadalajara,0.0,1.2
443,2026-07-12,Guadalajara,1.0,10.6
443,2026-07-13,Guadalajara,1.0,13.4
443,2026-07-14,Guadalajara,1.0,10.1
443,2026-07-15,Guadalajara,1.0,15.7
443,2026-07-16,Guadalajara,1.0,13.9
443,2026-07-17,Guadalajara,1.0,8.3
443,2026-07-18,Guadalajara,1.0,13.1
443,2026-07-19,Guadalajara,1.0,7.2
443,2026-07-20,Guadalajara,1.0,12.4
443,2026-07-21,Guadalajara,1.0,7.4
443,2026-07-22,Guadalajara,1.0,12.2
443,2026-07-23,Guadalajara,1.0,7.2
443,2026-07-24,Guadalajara,1.0,10.3
443,2026-07-25,Guadalajara,1.0,6.4
443,2026-07-26,Guadalajara,1.0,13.8
443,2026-07-27,Guadalajara,1.0,15.0
443,2026-07-28,Guadalajara,1.0,7.0
443,2026-07-29,Guadalajara,1.0,12.1
443,2026-07-30,Guadalajara,1.0,12.3
443,2026-07-31,Guadalajara,0.0,0.2
443,2026-08-01,Guadalajara,,
443,2026-08-02,Guadalajara,1.0,8.6
443,2026-08-03,Guadalajara,1.0,14.9
443,2026-08-04,Guadalajara,1.0,8.0
443,2026-08-05,Guadalajara,1.0,11.0
443,2026-08-06,Guadalajara,1.0,9.9
443,2026-08-07,Guadalajara,1.0,13.4
443,2026-08-08,Guadalajara,1.0,6.3
443,2026-08-09,Guadalajara,1.0,13.1
443,2026-08-10,Guadalajara,1.0,12.0
443,2026-08-11,Guadalajara,0.0,2.0
443,2026-08-12,Guadalajara,1.0,8.4
443,2026-08-13,Guadalajara,1.0,14.1
443,2026-08-14,Guadalajara,1.0,10.6
443,2026-08-15,Guadalajara,1.0,13.8
443,2026-08-16,Guadalajara,1.0,10.9
443,2026-08-17,Guadalajara,1.0,8.0
443,2026-08-18,Guadalajara,1.0,15.8
443,2026-08-19,Guadalajara,1.0,11.0
443,2026-08-20,Guadalajara,1.0,8.3
443,2026-08-21,Guadalajara,1.0,14.8
443,2026-08-22,Guadalajara,1.0,14.3
443,2026-08-23,Guadalajara,0.0,1.8
443,2026-08-24,Guadalajara,1.0,13.7
443,2026-08-25,Guadalajara,1.0,10.4
443,2026-08-26,Guadalajara,1.0,7.0
443,2026-08-27,Guadalajara,1.0,8.7
443,2026-08-28,Guadalajara,1.0,6.5
443,2026-08-29,Guadalajara,1.0,11.0
444,2026-06-01,Tijuana,1.0,13.5
444,2026-06-02,Tijuana,1.0,14.9
444,2026-06-03,Tijuana,1.0,14.5
444,2026-06-04,Tijuana,1.0,13.0
444,2026-06-05,Tijuana,1.0,7.3
444,2026-06-06,Tijuana,1.0,8.8
444,2026-06-07,Tijuana,1.0,8.4
444,2026-06-08,Tijuana,1.0,10.2
444,2026-06-09,Tijuana,1.0,15.1
444,2026-06-10,Tijuana,1.0,6.0
444,2026-06-11,Tijuana,1.0,13.0
444,2026-06-12,Tijuana,0.0,0.3
444,2026-06-13,Tijuana,1.0,12.1
444,2026-06-14,Tijuana,1.0,10.9
444,2026-06-15,Tijuana,1.0,15.4
444,2026-06-16,Tijuana,1.0,10.6
444,2026-06-17,Tijuana,1.0,13.9
444,2026-06-18,Tijuana,1.0,13.5
444,2026-06-19,Tijuana,1.0,10.9
444,2026-06-20,Tijuana,0.0,0.1
444,2026-06-21,Tijuana,1.0,14.1
444,2026-06-22,Tijuana,1.0,7.2
444,2026-06-23,Tijuana,1.0,9.1
444,2026-06-24,Tijuana,1.0,15.7
444,2026-06-25,Tijuana,1.0,14.3
444,2026-06-26,Tijuana,1.0,11.4
444,2026-06-27,Tijuana,1.0,9.2
444,2026-06-28,Tijuana,1.0,7.9
444,2026-06-29,Tijuana,1.0,13.8
444,2026-06-30,Tijuana,1.0,9.1
444,2026-07-01,Tijuana,1.0,8.0
444,2026-07-02,Tijuana,1.0,8.8
444,2026-07-03,Tijuana,1.0,9.9
444,2026-07-04,Tijuana,1.0,13.4
444,2026-07-05,Tijuana,1.0,11.5
444,2026-07-06,Tijuana,1.0,10.8
444,2026-07-07,Tijuana,1.0,10.3
444,2026-07-08,Tijuana,1.0,6.2
444,2026-07-09,Tijuana,1.0,13.1
444,2026-07-10,Tijuana,1.0,9.0
444,2026-07-11,Tijuana,1.0,11.9
444,2026-07-12,Tijuana,1.0,14.8
444,2026-07-13,Tijuana,1.0,6.9
444,2026-07-14,Tijuana,1.0,8.2
444,2026-07-15,Tijuana,1.0,15.5
444,2026-07-16,Tijuana,1.0,9.0
444,2026-07-17,Tijuana,1.0,14.0
444,2026-07-18,Tijuana,1.0,15.8
444,2026-07-19,Tijuana,1.0,14.0
444,2026-07-20,Tijuana,1.0,6.4
444,2026-07-21,Tijuana,0.0,0.5
444,2026-07-22,Tijuana,1.0,8.2
444,2026-07-23,Tijuana,1.0,15.8
444,2026-07-24,Tijuana,1.0,10.0
444,2026-07-25,Tijuana,1.0,13.6
444,2026-07-26,Tijuana,1.0,11.2
444,2026-07-27,Tijuana,1.0,12.8
444,2026-07-28,Tijuana,1.0,9.1
444,2026-07-29,Tijuana,1.0,6.7
444,2026-07-30,Tijuana,1.0,14.6
444,2026-07-31,Tijuana,1.0,15.3
444,2026-08-01,Tijuana,1.0,12.4
444,2026-08-02,Tijuana,1.0,8.1
444,2026-08-03,Tijuana,1.0,13.0
444,2026-08-04,Tijuana,1.0,8.3
444,2026-08-05,Tijuana,1.0,16.0
444,2026-08-06,Tijuana,1.0,8.4
444,2026-08-07,Tijuana,1.0,9.0
444,2026-08-08,Tijuana,1.0,15.0
444,2026-08-09,Tijuana,1.0,12.0
444,2026-08-10,Tijuana,0.0,1.4
444,2026-08-11,Tijuana,,
444,2026-08-12,Tijuana,1.0,7.8
444,2026-08-13,Tijuana,1.0,12.3
444,2026-08-14,Tijuana,1.0,15.4
444,2026-08-15,Tijuana,1.0,11.1
444,2026-08-16,Tijuana,1.0,10.5
444,2026-08-17,Tijuana,1.0,13.4
444,2026-08-18,Tijuana,1.0,12.3
444,2026-08-19,Tijuana,1.0,10.0
444,2026-08-20,Tijuana,0.0,1.5
444,2026-08-21,Tijuana,1.0,8.4
444,2026-08-22,Tijuana,1.0,7.0
444,2026-08-23,Tijuana,1.0,10.1
444,2026-08-24,Tijuana,1.0,15.3
444,2026-08-25,Tijuana,1.0,14.8
444,2026-08-26,Tijuana,1.0,14.6
444,2026-08-27,Tijuana,1.0,12.4
444,2026-08-28,Tijuana,1.0,7.7
444,2026-08-29,Tijuana,1.0,9.6
445,2026-06-01,Guadalajara,1.0,9.5
445,2026-06-02,Guadalajara,1.0,12.1
445,2026-06-03,Guadalajara,1.0,14.7
445,2026-06-04,Guadalajara,1.0,9.9
445,2026-06-05,Guadalajara,1.0,8.8
445,2026-06-06,Guadalajara,1.0,6.8
445,2026-06-07,Guadalajara,1.0,11.3
445,2026-06-08,Guadalajara,0.0,1.2
445,2026-06-09,Guadalajara,1.0,7.3
445,2026-06-10,Guadalajara,1.0,8.9
445,2026-06-11,Guadalajara,1.0,12.1
445,2026-06-12,Guadalajara,1.0,9.8
445,2026-06-13,Guadalajara,1.0,11.6
445,2026-06-14,Guadalajara,1.0,14.9
445,2026-06-15,Guadalajara,1.0,11.3
445,2026-06-16,Guadalajara,1.0,8.0
445,2026-06-17,Guadalajara,0.0,1.5
445,2026-06-18,Guadalajara,0.0,0.2
445,2026-06-19,Guadalajara,0.0,1.9
445,2026-06-20,Guadalajara,1.0,8.6
445,2026-06-21,Guadalajara,1.0,10.2
445,2026-06-22,Guadalajara,1.0,8.0
445,2026-06-23,Guadalajara,1.0,8.9
445,2026-06-24,Guadalajara,1.0,12.5
445,2026-06-25,Guadalajara,1.0,8.0
445,2026-06-26,Guadalajara,1.0,9.7
445,2026-06-27,Guadalajara,1.0,14.4
445,2026-06-28,Guadalajara,1.0,8.1
445,2026-06-29,Guadalajara,1.0,7.3
445,2026-06-30,Guadalajara,1.0,9.9
445,2026-07-01,Guadalajara,1.0,14.7
445,2026-07-02,Guadalajara,1.0,8.0
445,2026-07-03,Guadalajara,1.0,11.8
445,2026-07-04,Guadalajara,1.0,13.0
445,2026-07-05,Guadalajara,1.0,14.4
445,2026-07-06,Guadalajara,1.0,15.3
445,2026-07-07,Guadalajara,1.0,8.9
445,2026-07-08,Guadalajara,1.0,14.3
445,2026-07-09,Guadalajara,1.0,14.9
445,2026-07-10,Guadalajara,1.0,14.2
445,2026-07-11,Guadalajara,1.0,10.0
445,2026-07-12,Guadalajara,,
445,2026-07-13,Guadalajara,1.0,14.5
445,2026-07-14,Guadalajara,1.0,9.1
445,2026-07-15,Guadalajara,0.0,2.0
445,2026-07-16,Guadalajara,1.0,11.0
445,2026-07-17,Guadalajara,1.0,13.7
445,2026-07-18,Guadalajara,1.0,11.3
445,2026-07-19,Guadalajara,1.0,10.3
445,2026-07-20,Guadalajara,1.0,6.2
445,2026-07-21,Guadalajara,1.0,9.1
445,2026-07-22,Guadalajara,1.0,12.1
445,2026-07-23,Guadalajara,1.0,12.6
445,2026-07-24,Guadalajara,0.0,1.9
445,2026-07-25,Guadalajara,1.0,13.0
445,2026-07-26,Guadalajara,1.0,11.2
445,2026-07-27,Guadalajara,1.0,8.3
445,2026-07-28,Guadalajara,1.0,15.6
445,2026-07-29,Guadalajara,1.0,13.4
445,2026-07-30,Guadalajara,1.0,7.1
445,2026-07-31,Guadalajara,1.0,8.9
445,2026-08-01,Guadalajara,0.0,0.1
445,2026-08-02,Guadalajara,1.0,12.7
445,2026-08-03,Guadalajara,1.0,14.1
445,2026-08-04,Guadalajara,1.0,7.7
445,2026-08-05,Guadalajara,1.0,6.5
445,2026-08-06,Guadalajara,1.0,7.3
445,2026-08-07,Guadalajara,1.0,10.6
445,2026-08-08,Guadalajara,1.0,14.8
445,2026-08-09,Guadalajara,1.0,6.3
445,2026-08-10,Guadalajara,1.0,7.4
445,2026-08-11,Guadalajara,1.0,10.9
445,2026-08-12,Guadalajara,1.0,12.8
445,2026-08-13,Guadalajara,1.0,14.8
445,2026-08-14,Guadalajara,1.0,11.8
445,2026-08-15,Guadalajara,1.0,8.4
445,2026-08-16,Guadalajara,1.0,9.5
445,2026-08-17,Guadalajara,1.0,9.2
445,2026-08-18,Guadalajara,1.0,6.0
445,2026-08-19,Guadalajara,1.0,8.8
445,2026-08-20,Guadalajara,1.0,15.9
445,2026-08-21,Guadalajara,1.0,11.3
445,2026-08-22,Guadalajara,1.0,9.6
445,2026-08-23,Guadalajara,1.0,13.0
445,2026-08-24,Guadalajara,1.0,13.7
445,2026-08-25,Guadalajara,1.0,12.9
445,2026-08-26,Guadalajara,1.0,12.4
445,2026-08-27,Guadalajara,1.0,11.2
445,2026-08-28,Guadalajara,1.0,7.0
445,2026-08-29,Guadalajara,1.0,13.9
446,2026-06-01,Monterrey,1.0,6.7
446,2026-06-02,Monterrey,1.0,9.2
446,2026-06-03,Monterrey,1.0,8.7
446,2026-06-04,Monterrey,1.0,14.5
446,2026-06-05,Monterrey,0.0,2.4
446,2026-06-06,Monterrey,1.0,10.5
446,2026-06-07,Monterrey,1.0,12.7
446,2026-06-08,Monterrey,1.0,11.5
446,2026-06-09,Monterrey,1.0,14.8
446,2026-06-10,Monterrey,1.0,12.9
446,2026-06-11,Monterrey,1.0,15.1
446,2026-06-12,Monterrey,1.0,15.6
446,2026-06-13,Monterrey,1.0,13.0
446,2026-06-14,Monterrey,1.0,12.5
446,2026-06-15,Monterrey,1.0,13.0
446,2026-06-16,Monterrey,1.0,11.5
446,2026-06-17,Monterrey,1.0,7.7
446,2026-06-18,Monterrey,1.0,6.6
446,2026-06-19,Monterrey,0.0,1.6
446,2026-06-20,Monterrey,1.0,12.2
446,2026-06-21,Monterrey,1.0,14.1
446,2026-06-22,Monterrey,1.0,10.4
446,2026-06-23,Monterrey,1.0,12.2
446,2026-06-24,Monterrey,1.0,12.6
446,2026-06-25,Monterrey,1.0,7.2
446,2026-06-26,Monterrey,0.0,2.0
446,2026-06-27,Monterrey,1.0,10.8
446,2026-06-28,Monterrey,1.0,9.0
446,2026-06-29,Monterrey,1.0,13.7
446,2026-06-30,Monterrey,1.0,9.1
446,2026-07-01,Monterrey,1.0,8.8
446,2026-07-02,Monterrey,1.0,6.5
446,2026-07-03,Monterrey,1.0,8.2
446,2026-07-04,Monterrey,1.0,10.7
446,2026-07-05,Monterrey,1.0,11.3
446,2026-07-06,Monterrey,1.0,6.9
446,2026-07-07,Monterrey,1.0,6.7
446,2026-07-08,Monterrey,0.0,0.2
446,2026-07-09,Monterrey,1.0,8.2
446,2026-07-10,Monterrey,0.0,0.0
446,2026-07-11,Monterrey,1.0,12.2
446,2026-07-12,Monterrey,1.0,8.8
446,2026-07-13,Monterrey,1.0,9.5
446,2026-07-14,Monterrey,1.0,15.4
446,2026-07-15,Monterrey,1.0,9.9
446,2026-07-16,Monterrey,1.0,14.3
446,2026-07-17,Monterrey,1.0,10.3
446,2026-07-18,Monterrey,1.0,8.5
446,2026-07-19,Monterrey,1.0,12.5
446,2026-07-20,Monterrey,1.0,12.2
446,2026-07-21,Monterrey,1.0,9.2
446,2026-07-22,Monterrey,1.0,6.5
446,2026-07-23,Monterrey,0.0,2.6
446,2026-07-24,Monterrey,1.0,9.6
446,2026-07-25,Monterrey,0.0,0.0
446,2026-07-26,Monterrey,1.0,11.2
446,2026-07-27,Monterrey,1.0,8.3
446,2026-07-28,Monterrey,1.0,8.6
446,2026-07-29,Monterrey,1.0,9.7
446,2026-07-30,Monterrey,1.0,14.2
446,2026-07-31,Monterrey,1.0,9.6
446,2026-08-01,Monterrey,1.0,8.1
446,2026-08-02,Monterrey,1.0,9.2
446,2026-08-03,Monterrey,1.0,14.1
446,2026-08-04,Monterrey,1.0,12.9
446,2026-08-05,Monterrey,1.0,8.4
446,2026-08-06,Monterrey,1.0,14.6
446,2026-08-07,Monterrey,1.0,15.9
446,2026-08-08,Monterrey,1.0,14.2
446,2026-08-09,Monterrey,1.0,7.1
446,2026-08-10,Monterrey,1.0,10.6
446,2026-08-11,Monterrey,1.0,12.8
446,2026-08-12,Monterrey,1.0,15.8
446,2026-08-13,Monterrey,1.0,11.6
446,2026-08-14,Monterrey,1.0,6.4
446,2026-08-15,Monterrey,1.0,8.1
446,2026-08-16,Monterrey,1.0,12.7
446,2026-08-17,Monterrey,1.0,15.9
446,2026-08-18,Monterrey,1.0,9.3
446,2026-08-19,Monterrey,1.0,11.7
446,2026-08-20,Monterrey,1.0,12.7
446,2026-08-21,Monterrey,1.0,9.4
446,2026-08-22,Monterrey,1.0,7.0
446,2026-08-23,Monterrey,1.0,13.9
446,2026-08-24,Monterrey,1.0,14.8
446,2026-08-25,Monterrey,1.0,16.0
446,2026-08-26,Monterrey,1.0,6.5
446,2026-08-27,Monterrey,1.0,9.0
446,2026-08-28,Monterrey,1.0,13.1
446,2026-08-29,Monterrey,1.0,11.6
447,2026-06-01,Puebla,1.0,9.9
447,2026-06-02,Puebla,1.0,11.5
447,2026-06-03,Puebla,1.0,13.3
447,2026-06-04,Puebla,1.0,13.2
447,2026-06-05,Puebla,1.0,10.2
447,2026-06-06,Puebla,1.0,12.9
447,2026-06-07,Puebla,1.0,9.8
447,2026-06-08,Puebla,1.0,7.2
447,2026-06-09,Puebla,1.0,10.2
447,2026-06-10,Puebla,1.0,15.3
447,2026-06-11,Puebla,1.0,7.7
447,2026-06-12,Puebla,1.0,15.9
447,2026-06-13,Puebla,0.0,0.1
447,2026-06-14,Puebla,1.0,9.8
447,2026-06-15,Puebla,1.0,12.2
447,2026-06-16,Puebla,1.0,8.0
447,2026-06-17,Puebla,1.0,12.5
447,2026-06-18,Puebla,1.0,15.4
447,2026-06-19,Puebla,0.0,0.6
447,2026-06-20,Puebla,1.0,15.6
447,2026-06-21,Puebla,1.0,13.4
447,2026-06-22,Puebla,1.0,6.5
447,2026-06-23,Puebla,1.0,8.8
447,2026-06-24,Puebla,1.0,6.2
447,2026-06-25,Puebla,1.0,12.6
447,2026-06-26,Puebla,1.0,8.6
447,2026-06-27,Puebla,1.0,8.2
447,2026-06-28,Puebla,1.0,12.1
447,2026-06-29,Puebla,1.0,14.3
447,2026-06-30,Puebla,1.0,7.7
447,2026-07-01,Puebla,1.0,10.8
447,2026-07-02,Puebla,1.0,6.6
447,2026-07-03,Puebla,1.0,7.9
447,2026-07-04,Puebla,1.0,15.3
447,2026-07-05,Puebla,1.0,14.6
447,2026-07-06,Puebla,1.0,12.9
447,2026-07-07,Puebla,1.0,8.2
447,2026-07-08,Puebla,1.0,11.5
447,2026-07-09,Puebla,1.0,7.8
447,2026-07-10,Puebla,1.0,15.9
447,2026-07-11,Puebla,1.0,9.8
447,2026-07-12,Puebla,1.0,11.0
447,2026-07-13,Puebla,1.0,8.6
447,2026-07-14,Puebla,1.0,11.4
447,2026-07-15,Puebla,1.0,8.9
447,2026-07-16,Puebla,1.0,13.9
447,2026-07-17,Puebla,1.0,8.8
447,2026-07-18,Puebla,1.0,6.2
447,2026-07-19,Puebla,1.0,14.9
447,2026-07-20,Puebla,1.0,8.7
447,2026-07-21,Puebla,1.0,14.2
447,2026-07-22,Puebla,1.0,7.8
447,2026-07-23,Puebla,1.0,15.0
447,2026-07-24,Puebla,1.0,11.5
447,2026-07-25,Puebla,1.0,12.7
447,2026-07-26,Puebla,1.0,11.1
447,2026-07-27,Puebla,1.0,10.0
447,2026-07-28,Puebla,1.0,6.1
447,2026-07-29,Puebla,1.0,14.1
447,2026-07-30,Puebla,1.0,15.6
447,2026-07-31,Puebla,1.0,8.1
447,2026-08-01,Puebla,1.0,14.9
447,2026-08-02,Puebla,1.0,9.5
447,2026-08-03,Puebla,1.0,8.3
447,2026-08-04,Puebla,1.0,14.4
447,2026-08-05,Puebla,1.0,16.0
447,2026-08-06,Puebla,1.0,15.3
447,2026-08-07,Puebla,1.0,12.9
447,2026-08-08,Puebla,1.0,12.5
447,2026-08-09,Puebla,1.0,12.5
447,2026-08-10,Puebla,0.0,2.6
447,2026-08-11,Puebla,1.0,10.8
447,2026-08-12,Puebla,1.0,11.7
447,2026-08-13,Puebla,1.0,6.9
447,2026-08-14,Puebla,1.0,15.4
447,2026-08-15,Puebla,,
447,2026-08-16,Puebla,1.0,13.3
447,2026-08-17,Puebla,0.0,1.9
447,2026-08-18,Puebla,1.0,8.2
447,2026-08-19,Puebla,0.0,2.3
447,2026-08-20,Puebla,1.0,14.6
447,2026-08-21,Puebla,1.0,7.6
447,2026-08-22,Puebla,1.0,12.6
447,2026-08-23,Puebla,1.0,8.7
447,2026-08-24,Puebla,1.0,15.9
447,2026-08-25,Puebla,0.0,2.2
447,2026-08-26,Puebla,0.0,0.6
447,2026-08-27,Puebla,0.0,0.6
447,2026-08-28,Puebla,1.0,11.5
447,2026-08-29,Puebla,1.0,15.1
448,2026-06-01,Guadalajara,1.0,6.5
448,2026-06-02,Guadalajara,1.0,7.7
448,2026-06-03,Guadalajara,1.0,9.6
448,2026-06-04,Guadalajara,1.0,7.4
448,2026-06-05,Guadalajara,1.0,12.4
448,2026-06-06,Guadalajara,1.0,13.3
448,2026-06-07,Guadalajara,0.0,1.2
448,2026-06-08,Guadalajara,1.0,6.7
448,2026-06-09,Guadalajara,1.0,7.2
448,2026-06-10,Guadalajara,1.0,14.3
448,2026-06-11,Guadalajara,1.0,9.4
448,2026-06-12,Guadalajara,1.0,7.6
448,2026-06-13,Guadalajara,1.0,7.0
448,2026-06-14,Guadalajara,1.0,11.0
448,2026-06-15,Guadalajara,0.0,0.2
448,2026-06-16,Guadalajara,1.0,11.9
448,2026-06-17,Guadalajara,1.0,13.3
448,2026-06-18,Guadalajara,1.0,12.6
448,2026-06-19,Guadalajara,1.0,11.4
448,2026-06-20,Guadalajara,0.0,1.1
448,2026-06-21,Guadalajara,1.0,11.9
448,2026-06-22,Guadalajara,1.0,13.0
448,2026-06-23,Guadalajara,1.0,7.4
448,2026-06-24,Guadalajara,0.0,1.7
448,2026-06-25,Guadalajara,1.0,8.4
448,2026-06-26,Guadalajara,1.0,11.8
448,2026-06-27,Guadalajara,0.0,0.4
448,2026-06-28,Guadalajara,1.0,14.8
448,2026-06-29,Guadalajara,1.0,11.6
448,2026-06-30,Guadalajara,1.0,10.2
448,2026-07-01,Guadalajara,1.0,14.4
448,2026-07-02,Guadalajara,1.0,13.6
448,2026-07-03,Guadalajara,1.0,13.6
448,2026-07-04,Guadalajara,1.0,15.8
448,2026-07-05,Guadalajara,1.0,14.8
448,2026-07-06,Guadalajara,1.0,6.8
448,2026-07-07,Guadalajara,1.0,10.4
448,2026-07-08,Guadalajara,1.0,10.9
448,2026-07-09,Guadalajara,1.0,13.6
448,2026-07-10,Guadalajara,1.0,15.4
448,2026-07-11,Guadalajara,0.0,2.5
448,2026-07-12,Guadalajara,1.0,9.3
448,2026-07-13,Guadalajara,1.0,10.7
448,2026-07-14,Guadalajara,0.0,1.6
448,2026-07-15,Guadalajara,0.0,1.5
448,2026-07-16,Guadalajara,1.0,14.3
448,2026-07-17,Guadalajara,0.0,0.9
448,2026-07-18,Guadalajara,1.0,12.0
448,2026-07-19,Guadalajara,1.0,7.3
448,2026-07-20,Guadalajara,1.0,12.8
448,2026-07-21,Guadalajara,1.0,8.4
448,2026-07-22,Guadalajara,1.0,7.9
448,2026-07-23,Guadalajara,1.0,8.4
448,2026-07-24,Guadalajara,1.0,14.4
448,2026-07-25,Guadalajara,1.0,14.4
448,2026-07-26,Guadalajara,1.0,9.6
448,2026-07-27,Guadalajara,1.0,9.6
448,2026-07-28,Guadalajara,1.0,8.0
448,2026-07-29,Guadalajara,1.0,12.5
448,2026-07-30,Guadalajara,1.0,10.6
448,2026-07-31,Guadalajara,1.0,9.1
448,2026-08-01,Guadalajara,1.0,8.7
448,2026-08-02,Guadalajara,1.0,16.0
448,2026-08-03,Guadalajara,1.0,10.8
448,2026-08-04,Guadalajara,0.0,2.9
448,2026-08-05,Guadalajara,1.0,14.4
448,2026-08-06,Guadalajara,1.0,10.8
448,2026-08-07,Guadalajara,0.0,0.2
448,2026-08-08,Guadalajara,1.0,7.9
448,2026-08-09,Guadalajara,1.0,15.6
448,2026-08-10,Guadalajara,1.0,13.4
448,2026-08-11,Guadalajara,1.0,14.4
448,2026-08-12,Guadalajara,0.0,2.0
448,2026-08-13,Guadalajara,1.0,15.0
448,2026-08-14,Guadalajara,1.0,8.2
448,2026-08-15,Guadalajara,1.0,9.3
448,2026-08-16,Guadalajara,1.0,10.2
448,2026-08-17,Guadalajara,0.0,0.3
448,2026-08-18,Guadalajara,1.0,11.3
448,2026-08-19,Guadalajara,1.0,12.6
448,2026-08-20,Guadalajara,1.0,12.3
448,2026-08-21,Guadalajara,1.0,12.2
448,2026-08-22,Guadalajara,1.0,12.4
448,2026-08-23,Guadalajara,1.0,15.9
448,2026-08-24,Guadalajara,1.0,14.8
448,2026-08-25,Guadalajara,1.0,13.5
448,2026-08-26,Guadalajara,0.0,2.8
448,2026-08-27,Guadalajara,1.0,10.4
448,2026-08-28,Guadalajara,1.0,9.7
448,2026-08-29,Guadalajara,1.0,13.9
449,2026-06-01,Tijuana,1.0,9.0
449,2026-06-02,Tijuana,1.0,15.0
449,2026-06-03,Tijuana,1.0,11.6
449,2026-06-04,Tijuana,1.0,15.2
449,2026-06-05,Tijuana,1.0,8.6
449,2026-06-06,Tijuana,1.0,9.7
449,2026-06-07,Tijuana,1.0,6.1
449,2026-06-08,Tijuana,1.0,8.1
449,2026-06-09,Tijuana,0.0,1.6
449,2026-06-10,Tijuana,1.0,11.9
449,2026-06-11,Tijuana,1.0,9.4
449,2026-06-12,Tijuana,1.0,11.7
449,2026-06-13,Tijuana,1.0,12.7
449,2026-06-14,Tijuana,1.0,11.7
449,2026-06-15,Tijuana,1.0,9.1
449,2026-06-16,Tijuana,1.0,6.0
449,2026-06-17,Tijuana,1.0,8.7
449,2026-06-18,Tijuana,1.0,8.2
449,2026-06-19,Tijuana,1.0,11.5
449,2026-06-20,Tijuana,1.0,9.2
449,2026-06-21,Tijuana,1.0,15.5
449,2026-06-22,Tijuana,1.0,14.7
449,2026-06-23,Tijuana,,
449,2026-06-24,Tijuana,1.0,14.4
449,2026-06-25,Tijuana,0.0,2.1
449,2026-06-26,Tijuana,1.0,13.9
449,2026-06-27,Tijuana,1.0,14.8
449,2026-06-28,Tijuana,1.0,15.5
449,2026-06-29,Tijuana,1.0,8.0
449,2026-06-30,Tijuana,1.0,11.3
449,2026-07-01,Tijuana,1.0,10.7
449,2026-07-02,Tijuana,1.0,13.1
449,2026-07-03,Tijuana,1.0,11.1
449,2026-07-04,Tijuana,1.0,7.4
449,2026-07-05,Tijuana,1.0,8.1
449,2026-07-06,Tijuana,1.0,10.1
449,2026-07-07,Tijuana,1.0,9.6
449,2026-07-08,Tijuana,1.0,10.2
449,2026-07-09,Tijuana,1.0,12.9
449,2026-07-10,Tijuana,0.0,2.1
449,2026-07-11,Tijuana,1.0,10.2
449,2026-07-12,Tijuana,1.0,7.2
449,2026-07-13,Tijuana,1.0,15.5
449,2026-07-14,Tijuana,1.0,12.8
449,2026-07-15,Tijuana,1.0,7.8
449,2026-07-16,Tijuana,1.0,10.5
449,2026-07-17,Tijuana,,
449,2026-07-18,Tijuana,1.0,6.1
449,2026-07-19,Tijuana,1.0,9.7
449,2026-07-20,Tijuana,1.0,13.7
449,2026-07-21,Tijuana,0.0,1.6
449,2026-07-22,Tijuana,1.0,10.7
449,2026-07-23,Tijuana,1.0,10.6
449,2026-07-24,Tijuana,1.0,12.1
449,2026-07-25,Tijuana,1.0,7.3
