panelist_id,date,market,device_type,tenure_months,compliance_flag,hours_logged
317,2026-08-31,Monterrey,Meter_v2,7,1,12.9
317,2026-09-01,Monterrey,Meter_v2,7,1,8.6
318,2026-08-12,Monterrey,Meter_v2,12,1,12.8
318,2026-08-13,Monterrey,Meter_v2,12,1,6.4
318,2026-08-14,Monterrey,Meter_v2,12,1,12.1
318,2026-08-15,Monterrey,Meter_v2,12,1,14.3
318,2026-08-16,Monterrey,Meter_v2,12,1,7.1
318,2026-08-17,Monterrey,Meter_v2,12,1,10.1
318,2026-08-18,Monterrey,Meter_v2,12,1,14.4
318,2026-08-19,Monterrey,Meter_v2,12,1,6.4
318,2026-08-20,Monterrey,Meter_v2,12,1,11.6
318,2026-08-21,Monterrey,Meter_v2,12,1,8.4
318,2026-08-22,Monterrey,Meter_v2,12,1,9.6
318,2026-08-23,Monterrey,Meter_v2,12,1,6.3
318,2026-08-24,Monterrey,Meter_v2,12,1,11.4
318,2026-08-25,Monterrey,Meter_v2,12,0,0.7
318,2026-08-26,Monterrey,Meter_v2,12,1,7.8
318,2026-08-27,Monterrey,Meter_v2,12,1,8.8
318,2026-08-28,Monterrey,Meter_v2,12,1,12.5
318,2026-08-29,Monterrey,Meter_v2,12,1,14.8
318,2026-08-30,Monterrey,Meter_v2,12,1,7.7
318,2026-08-31,Monterrey,Meter_v2,12,1,12.7
318,2026-09-01,Monterrey,Meter_v2,12,0,2.3
319,2026-08-12,Tijuana,Meter_Audio_v1,13,1,9.7
319,2026-08-13,Tijuana,Meter_Audio_v1,13,1,8.8
319,2026-08-14,Tijuana,Meter_Audio_v1,13,1,9.0
319,2026-08-15,Tijuana,Meter_Audio_v1,13,1,11.7
319,2026-08-16,Tijuana,Meter_Audio_v1,13,1,11.9
319,2026-08-17,Tijuana,Meter_Audio_v1,13,1,12.5
319,2026-08-18,Tijuana,Meter_Audio_v1,13,1,12.7
319,2026-08-19,Tijuana,Meter_Audio_v1,13,1,8.4
319,2026-08-20,Tijuana,Meter_Audio_v1,13,1,13.7
319,2026-08-21,Tijuana,Meter_Audio_v1,13,1,13.3
319,2026-08-22,Tijuana,Meter_Audio_v1,13,1,14.5
319,2026-08-23,Tijuana,Meter_Audio_v1,13,1,10.0
319,2026-08-24,Tijuana,Meter_Audio_v1,13,1,9.5
319,2026-08-25,Tijuana,Meter_Audio_v1,13,0,2.6
319,2026-08-26,Tijuana,Meter_Audio_v1,13,1,10.5
319,2026-08-27,Tijuana,Meter_Audio_v1,13,1,10.9
319,2026-08-28,Tijuana,Meter_Audio_v1,13,1,14.1
319,2026-08-29,Tijuana,Meter_Audio_v1,13,1,13.8
319,2026-08-30,Tijuana,Meter_Audio_v1,13,1,14.1
319,2026-08-31,Tijuana,Meter_Audio_v1,13,1,9.6
319,2026-09-01,Tijuana,Meter_Audio_v1,13,1,10.9
320,2026-08-12,Tijuana,Meter_v2,33,1,7.8
320,2026-08-13,Tijuana,Meter_v2,33,1,6.6
320,2026-08-14,Tijuana,Meter_v2,33,1,13.5
320,2026-08-15,Tijuana,Meter_v2,33,1,9.6
320,2026-08-16,Tijuana,Meter_v2,33,1,12.4
320,2026-08-17,Tijuana,Meter_v2,33,1,7.1
320,2026-08-18,Tijuana,Meter_v2,33,1,8.5
320,2026-08-19,Tijuana,Meter_v2,33,1,14.1
320,2026-08-20,Tijuana,Meter_v2,33,1,14.6
320,2026-08-21,Tijuana,Meter_v2,33,1,12.0
320,2026-08-22,Tijuana,Meter_v2,33,1,13.2
320,2026-08-23,Tijuana,Meter_v2,33,1,10.1
320,2026-08-24,Tijuana,Meter_v2,33,1,12.0
320,2026-08-25,Tijuana,Meter_v2,33,1,8.8
320,2026-08-26,Tijuana,Meter_v2,33,1,14.2
320,2026-08-27,Tijuana,Meter_v2,33,1,13.3
320,2026-08-28,Tijuana,Meter_v2,33,1,13.5
320,2026-08-29,Tijuana,Meter_v2,33,1,10.9
320,2026-08-30,Tijuana,Meter_v2,33,1,12.3
320,2026-08-31,Tijuana,Meter_v2,33,1,9.0
320,2026-09-01,Tijuana,Meter_v2,33,1,8.1
321,2026-08-12,Guadalajara,Meter_v3,5,1,10.1
321,2026-08-13,Guadalajara,Meter_v3,5,1,13.2
321,2026-08-14,Guadalajara,Meter_v3,5,1,7.8
321,2026-08-15,Guadalajara,Meter_v3,5,1,6.7
321,2026-08-16,Guadalajara,Meter_v3,5,1,7.2
321,2026-08-17,Guadalajara,Meter_v3,5,1,6.0
321,2026-08-18,Guadalajara,Meter_v3,5,1,13.0
321,2026-08-19,Guadalajara,Meter_v3,5,1,7.0
321,2026-08-20,Guadalajara,Meter_v3,5,1,12.2
321,2026-08-21,Guadalajara,Meter_v3,5,1,6.1
321,2026-08-22,Guadalajara,Meter_v3,5,1,12.0
321,2026-08-23,Guadalajara,Meter_v3,5,1,11.0
321,2026-08-24,Guadalajara,Meter_v3,5,1,11.5
321,2026-08-25,Guadalajara,Meter_v3,5,1,8.3
321,2026-08-26,Guadalajara,Meter_v3,5,1,8.3
321,2026-08-27,Guadalajara,Meter_v3,5,1,8.9
321,2026-08-28,Guadalajara,Meter_v3,5,1,11.2
321,2026-08-29,Guadalajara,Meter_v3,5,1,7.2
321,2026-08-30,Guadalajara,Meter_v3,5,1,14.8
321,2026-08-31,Guadalajara,Meter_v3,5,0,2.9
321,2026-09-01,Guadalajara,Meter_v3,5,1,11.8
322,2026-08-12,Tijuana,Meter_v3,20,0,0.9
322,2026-08-13,Tijuana,Meter_v3,20,1,11.7
322,2026-08-14,Tijuana,Meter_v3,20,1,7.8
322,2026-08-15,Tijuana,Meter_v3,20,1,6.6
322,2026-08-16,Tijuana,Meter_v3,20,1,8.9
322,2026-08-17,Tijuana,Meter_v3,20,1,8.2
322,2026-08-18,Tijuana,Meter_v3,20,1,10.8
322,2026-08-19,Tijuana,Meter_v3,20,1,12.8
322,2026-08-20,Tijuana,Meter_v3,20,1,6.3
322,2026-08-21,Tijuana,Meter_v3,20,1,13.2
322,2026-08-22,Tijuana,Meter_v3,20,1,8.3
322,2026-08-23,Tijuana,Meter_v3,20,1,6.8
322,2026-08-24,Tijuana,Meter_v3,20,1,8.9
322,2026-08-25,Tijuana,Meter_v3,20,1,10.0
322,2026-08-26,Tijuana,Meter_v3,20,1,10.3
322,2026-08-27,Tijuana,Meter_v3,20,1,7.9
322,2026-08-28,Tijuana,Meter_v3,20,1,10.3
322,2026-08-29,Tijuana,Meter_v3,20,1,7.5
322,2026-08-30,Tijuana,Meter_v3,20,1,6.3
322,2026-08-31,Tijuana,Meter_v3,20,1,13.3
322,2026-09-01,Tijuana,Meter_v3,20,1,12.7
323,2026-08-12,CDMX,Meter_v2,9,1,7.8
323,2026-08-13,CDMX,Meter_v2,9,1,11.0
323,2026-08-14,CDMX,Meter_v2,9,1,14.1
323,2026-08-15,CDMX,Meter_v2,9,1,6.8
323,2026-08-16,CDMX,Meter_v2,9,1,9.9
323,2026-08-17,CDMX,Meter_v2,9,1,8.0
323,2026-08-18,CDMX,Meter_v2,9,1,14.4
323,2026-08-19,CDMX,Meter_v2,9,1,13.9
323,2026-08-20,CDMX,Meter_v2,9,1,11.4
323,2026-08-21,CDMX,Meter_v2,9,1,13.8
323,2026-08-22,CDMX,Meter_v2,9,1,11.9
323,2026-08-23,CDMX,Meter_v2,9,1,10.2
323,2026-08-24,CDMX,Meter_v2,9,1,8.4
323,2026-08-25,CDMX,Meter_v2,9,1,10.7
323,2026-08-26,CDMX,Meter_v2,9,1,7.0
323,2026-08-27,CDMX,Meter_v2,9,1,7.0
323,2026-08-28,CDMX,Meter_v2,9,1,12.6
323,2026-08-29,CDMX,Meter_v2,9,1,12.1
323,2026-08-30,CDMX,Meter_v2,9,1,12.6
323,2026-08-31,CDMX,Meter_v2,9,1,8.7
323,2026-09-01,CDMX,Meter_v2,9,0,0.4
324,2026-08-12,Monterrey,Meter_Audio_v1,27,1,10.7
324,2026-08-13,Monterrey,Meter_Audio_v1,27,1,13.3
324,2026-08-14,Monterrey,Meter_Audio_v1,27,1,10.4
324,2026-08-15,Monterrey,Meter_Audio_v1,27,0,1.8
324,2026-08-16,Monterrey,Meter_Audio_v1,27,1,14.2
324,2026-08-17,Monterrey,Meter_Audio_v1,27,1,14.0
324,2026-08-18,Monterrey,Meter_Audio_v1,27,1,14.8
324,2026-08-19,Monterrey,Meter_Audio_v1,27,1,7.7
324,2026-08-20,Monterrey,Meter_Audio_v1,27,1,12.3
324,2026-08-21,Monterrey,Meter_Audio_v1,27,1,10.1
324,2026-08-22,Monterrey,Meter_Audio_v1,27,1,9.6
324,2026-08-23,Monterrey,Meter_Audio_v1,27,1,14.5
324,2026-08-24,Monterrey,Meter_Audio_v1,27,1,9.9
324,2026-08-25,Monterrey,Meter_Audio_v1,27,1,7.5
324,2026-08-26,Monterrey,Meter_Audio_v1,27,1,11.6
324,2026-08-27,Monterrey,Meter_Audio_v1,27,1,13.8
324,2026-08-28,Monterrey,Meter_Audio_v1,27,1,10.9
324,2026-08-29,Monterrey,Meter_Audio_v1,27,1,14.3
324,2026-08-30,Monterrey,Meter_Audio_v1,27,1,7.7
324,2026-08-31,Monterrey,Meter_Audio_v1,27,1,12.2
324,2026-09-01,Monterrey,Meter_Audio_v1,27,1,6.6
325,2026-08-12,Puebla,Meter_Audio_v1,4,1,9.6
325,2026-08-13,Puebla,Meter_Audio_v1,4,1,6.6
325,2026-08-14,Puebla,Meter_Audio_v1,4,0,0.3
325,2026-08-15,Puebla,Meter_Audio_v1,4,1,14.2
325,2026-08-16,Puebla,Meter_Audio_v1,4,0,2.4
325,2026-08-17,Puebla,Meter_Audio_v1,4,1,6.1
325,2026-08-18,Puebla,Meter_Audio_v1,4,1,14.5
325,2026-08-19,Puebla,Meter_Audio_v1,4,1,9.7
325,2026-08-20,Puebla,Meter_Audio_v1,4,0,2.1
325,2026-08-21,Puebla,Meter_Audio_v1,4,1,7.7
325,2026-08-22,Puebla,Meter_Audio_v1,4,1,13.3
325,2026-08-23,Puebla,Meter_Audio_v1,4,1,10.0
325,2026-08-24,Puebla,Meter_Audio_v1,4,1,14.6
325,2026-08-25,Puebla,Meter_Audio_v1,4,1,9.1
325,2026-08-26,Puebla,Meter_Audio_v1,4,1,9.8
325,2026-08-27,Puebla,Meter_Audio_v1,4,1,10.7
325,2026-08-28,Puebla,Meter_Audio_v1,4,1,8.9
325,2026-08-29,Puebla,Meter_Audio_v1,4,1,9.9
325,2026-08-30,Puebla,Meter_Audio_v1,4,1,11.1
325,2026-08-31,Puebla,Meter_Audio_v1,4,1,11.4
325,2026-09-01,Puebla,Meter_Audio_v1,4,1,13.7
326,2026-08-12,Tijuana,Meter_v2,12,1,9.6
326,2026-08-13,Tijuana,Meter_v2,12,1,6.9
326,2026-08-14,Tijuana,Meter_v2,12,1,7.0
326,2026-08-15,Tijuana,Meter_v2,12,1,12.7
326,2026-08-16,Tijuana,Meter_v2,12,1,12.9
326,2026-08-17,Tijuana,Meter_v2,12,1,15.0
326,2026-08-18,Tijuana,Meter_v2,12,0,2.4
326,2026-08-19,Tijuana,Meter_v2,12,1,14.6
326,2026-08-20,Tijuana,Meter_v2,12,1,9.3
326,2026-08-21,Tijuana,Meter_v2,12,1,7.0
326,2026-08-22,Tijuana,Meter_v2,12,1,6.4
326,2026-08-23,Tijuana,Meter_v2,12,1,13.8
326,2026-08-24,Tijuana,Meter_v2,12,1,13.5
326,2026-08-25,Tijuana,Meter_v2,12,1,9.1
326,2026-08-26,Tijuana,Meter_v2,12,1,12.8
326,2026-08-27,Tijuana,Meter_v2,12,1,6.9
326,2026-08-28,Tijuana,Meter_v2,12,1,13.0
326,2026-08-29,Tijuana,Meter_v2,12,1,13.4
326,2026-08-30,Tijuana,Meter_v2,12,1,11.2
326,2026-08-31,Tijuana,Meter_v2,12,1,14.8
326,2026-09-01,Tijuana,Meter_v2,12,1,7.2
327,2026-08-12,Guadalajara,Meter_v2,2,1,12.8
327,2026-08-13,Guadalajara,Meter_v2,2,1,8.3
327,2026-08-14,Guadalajara,Meter_v2,2,1,8.8
327,2026-08-15,Guadalajara,Meter_v2,2,1,6.5
327,2026-08-16,Guadalajara,Meter_v2,2,1,13.6
327,2026-08-17,Guadalajara,Meter_v2,2,1,11.7
327,2026-08-18,Guadalajara,Meter_v2,2,1,12.2
327,2026-08-19,Guadalajara,Meter_v2,2,1,12.5
327,2026-08-20,Guadalajara,Meter_v2,2,1,9.9
327,2026-08-21,Guadalajara,Meter_v2,2,1,8.4
327,2026-08-22,Guadalajara,Meter_v2,2,1,9.9
327,2026-08-23,Guadalajara,Meter_v2,2,1,12.8
327,2026-08-24,Guadalajara,Meter_v2,2,1,7.2
327,2026-08-25,Guadalajara,Meter_v2,2,1,8.2
327,2026-08-26,Guadalajara,Meter_v2,2,1,6.1
327,2026-08-27,Guadalajara,Meter_v2,2,1,9.1
327,2026-08-28,Guadalajara,Meter_v2,2,1,8.2
327,2026-08-29,Guadalajara,Meter_v2,2,1,14.7
327,2026-08-30,Guadalajara,Meter_v2,2,1,7.4
327,2026-08-31,Guadalajara,Meter_v2,2,1,12.1
327,2026-09-01,Guadalajara,Meter_v2,2,1,8.2
328,2026-08-12,CDMX,Meter_v3,5,1,6.1
328,2026-08-13,CDMX,Meter_v3,5,1,8.2
328,2026-08-14,CDMX,Meter_v3,5,1,9.9
328,2026-08-15,CDMX,Meter_v3,5,1,13.9
328,2026-08-16,CDMX,Meter_v3,5,1,8.1
328,2026-08-17,CDMX,Meter_v3,5,0,0.0
328,2026-08-18,CDMX,Meter_v3,5,1,13.7
328,2026-08-19,CDMX,Meter_v3,5,0,1.4
328,2026-08-20,CDMX,Meter_v3,5,1,8.8
328,2026-08-21,CDMX,Meter_v3,5,1,9.3
328,2026-08-22,CDMX,Meter_v3,5,1,14.1
328,2026-08-23,CDMX,Meter_v3,5,1,12.5
328,2026-08-24,CDMX,Meter_v3,5,1,8.6
328,2026-08-25,CDMX,Meter_v3,5,1,12.5
328,2026-08-26,CDMX,Meter_v3,5,1,6.2
328,2026-08-27,CDMX,Meter_v3,5,1,7.2
328,2026-08-28,CDMX,Meter_v3,5,1,6.5
328,2026-08-29,CDMX,Meter_v3,5,0,0.4
328,2026-08-30,CDMX,Meter_v3,5,1,13.7
328,2026-08-31,CDMX,Meter_v3,5,1,10.6
328,2026-09-01,CDMX,Meter_v3,5,1,8.0
329,2026-08-12,Tijuana,Meter_v3,50,1,10.4
329,2026-08-13,Tijuana,Meter_v3,50,1,10.9
329,2026-08-14,Tijuana,Meter_v3,50,1,8.6
329,2026-08-15,Tijuana,Meter_v3,50,1,12.7
329,2026-08-16,Tijuana,Meter_v3,50,1,9.4
329,2026-08-17,Tijuana,Meter_v3,50,1,13.9
329,2026-08-18,Tijuana,Meter_v3,50,1,9.3
329,2026-08-19,Tijuana,Meter_v3,50,1,7.7
329,2026-08-20,Tijuana,Meter_v3,50,1,10.2
329,2026-08-21,Tijuana,Meter_v3,50,1,10.7
329,2026-08-22,Tijuana,Meter_v3,50,1,6.4
329,2026-08-23,Tijuana,Meter_v3,50,1,10.0
329,2026-08-24,Tijuana,Meter_v3,50,1,9.3
329,2026-08-25,Tijuana,Meter_v3,50,1,11.1
329,2026-08-26,Tijuana,Meter_v3,50,1,12.3
329,2026-08-27,Tijuana,Meter_v3,50,1,9.2
329,2026-08-28,Tijuana,Meter_v3,50,1,8.1
329,2026-08-29,Tijuana,Meter_v3,50,1,6.7
329,2026-08-30,Tijuana,Meter_v3,50,1,7.4
329,2026-08-31,Tijuana,Meter_v3,50,1,11.7
329,2026-09-01,Tijuana,Meter_v3,50,1,14.2
330,2026-08-12,CDMX,Meter_v3,7,1,13.3
330,2026-08-13,CDMX,Meter_v3,7,1,11.5
330,2026-08-14,CDMX,Meter_v3,7,1,11.5
330,2026-08-15,CDMX,Meter_v3,7,1,12.2
330,2026-08-16,CDMX,Meter_v3,7,1,13.1
330,2026-08-17,CDMX,Meter_v3,7,1,15.0
330,2026-08-18,CDMX,Meter_v3,7,1,14.4
330,2026-08-19,CDMX,Meter_v3,7,1,6.5
330,2026-08-20,CDMX,Meter_v3,7,1,14.4
330,2026-08-21,CDMX,Meter_v3,7,1,13.7
330,2026-08-22,CDMX,Meter_v3,7,1,6.8
330,2026-08-23,CDMX,Meter_v3,7,1,8.1
330,2026-08-24,CDMX,Meter_v3,7,1,7.0
330,2026-08-25,CDMX,Meter_v3,7,1,15.0
330,2026-08-26,CDMX,Meter_v3,7,1,11.1
330,2026-08-27,CDMX,Meter_v3,7,0,0.3
330,2026-08-28,CDMX,Meter_v3,7,1,6.6
330,2026-08-29,CDMX,Meter_v3,7,1,7.7
330,2026-08-30,CDMX,Meter_v3,7,1,11.9
330,2026-08-31,CDMX,Meter_v3,7,1,10.0
330,2026-09-01,CDMX,Meter_v3,7,1,12.0
331,2026-08-12,CDMX,Meter_v3,41,0,1.7
331,2026-08-13,CDMX,Meter_v3,41,1,8.4
331,2026-08-14,CDMX,Meter_v3,41,1,10.6
331,2026-08-15,CDMX,Meter_v3,41,1,6.6
331,2026-08-16,CDMX,Meter_v3,41,1,14.1
331,2026-08-17,CDMX,Meter_v3,41,1,14.5
331,2026-08-18,CDMX,Meter_v3,41,1,9.5
331,2026-08-19,CDMX,Meter_v3,41,1,10.4
331,2026-08-20,CDMX,Meter_v3,41,1,8.4
331,2026-08-21,CDMX,Meter_v3,41,0,0.1
331,2026-08-22,CDMX,Meter_v3,41,1,7.1
331,2026-08-23,CDMX,Meter_v3,41,1,7.9
331,2026-08-24,CDMX,Meter_v3,41,1,9.8
331,2026-08-25,CDMX,Meter_v3,41,1,6.1
331,2026-08-26,CDMX,Meter_v3,41,1,13.0
331,2026-08-27,CDMX,Meter_v3,41,0,1.6
331,2026-08-28,CDMX,Meter_v3,41,1,9.5
331,2026-08-29,CDMX,Meter_v3,41,1,9.4
331,2026-08-30,CDMX,Meter_v3,41,1,6.7
331,2026-08-31,CDMX,Meter_v3,41,1,10.6
331,2026-09-01,CDMX,Meter_v3,41,1,9.6
332,2026-08-12,Guadalajara,Meter_v3,14,1,13.0
332,2026-08-13,Guadalajara,Meter_v3,14,0,1.4
332,2026-08-14,Guadalajara,Meter_v3,14,1,10.3
332,2026-08-15,Guadalajara,Meter_v3,14,1,10.7
332,2026-08-16,Guadalajara,Meter_v3,14,1,14.3
332,2026-08-17,Guadalajara,Meter_v3,14,1,8.0
332,2026-08-18,Guadalajara,Meter_v3,14,1,11.0
332,2026-08-19,Guadalajara,Meter_v3,14,1,12.2
332,2026-08-20,Guadalajara,Meter_v3,14,1,14.0
332,2026-08-21,Guadalajara,Meter_v3,14,1,7.0
332,2026-08-22,Guadalajara,Meter_v3,14,1,8.8
332,2026-08-23,Guadalajara,Meter_v3,14,0,1.3
332,2026-08-24,Guadalajara,Meter_v3,14,1,12.5
332,2026-08-25,Guadalajara,Meter_v3,14,1,9.2
332,2026-08-26,Guadalajara,Meter_v3,14,1,13.2
332,2026-08-27,Guadalajara,Meter_v3,14,0,0.7
332,2026-08-28,Guadalajara,Meter_v3,14,1,13.0
332,2026-08-29,Guadalajara,Meter_v3,14,1,8.9
332,2026-08-30,Guadalajara,Meter_v3,14,1,6.6
332,2026-08-31,Guadalajara,Meter_v3,14,1,13.8
332,2026-09-01,Guadalajara,Meter_v3,14,1,10.6
333,2026-08-12,Guadalajara,Meter_Audio_v1,1,1,6.2
333,2026-08-13,Guadalajara,Meter_Audio_v1,1,1,14.7
333,2026-08-14,Guadalajara,Meter_Audio_v1,1,1,13.0
333,2026-08-15,Guadalajara,Meter_Audio_v1,1,1,6.2
333,2026-08-16,Guadalajara,Meter_Audio_v1,1,1,13.1
333,2026-08-17,Guadalajara,Meter_Audio_v1,1,1,6.9
333,2026-08-18,Guadalajara,Meter_Audio_v1,1,0,0.7
333,2026-08-19,Guadalajara,Meter_Audio_v1,1,1,9.3
333,2026-08-20,Guadalajara,Meter_Audio_v1,1,1,8.2
333,2026-08-21,Guadalajara,Meter_Audio_v1,1,1,12.4
333,2026-08-22,Guadalajara,Meter_Audio_v1,1,1,8.6
333,2026-08-23,Guadalajara,Meter_Audio_v1,1,1,10.6
333,2026-08-24,Guadalajara,Meter_Audio_v1,1,1,14.7
333,2026-08-25,Guadalajara,Meter_Audio_v1,1,1,14.9
333,2026-08-26,Guadalajara,Meter_Audio_v1,1,1,13.5
333,2026-08-27,Guadalajara,Meter_Audio_v1,1,1,8.5
333,2026-08-28,Guadalajara,Meter_Audio_v1,1,1,7.8
333,2026-08-29,Guadalajara,Meter_Audio_v1,1,1,10.1
333,2026-08-30,Guadalajara,Meter_Audio_v1,1,1,6.5
333,2026-08-31,Guadalajara,Meter_Audio_v1,1,1,7.6
333,2026-09-01,Guadalajara,Meter_Audio_v1,1,1,14.7
334,2026-08-12,CDMX,Meter_v2,29,1,9.0
334,2026-08-13,CDMX,Meter_v2,29,0,0.0
334,2026-08-14,CDMX,Meter_v2,29,1,14.4
334,2026-08-15,CDMX,Meter_v2,29,1,7.8
334,2026-08-16,CDMX,Meter_v2,29,1,10.2
334,2026-08-17,CDMX,Meter_v2,29,1,7.2
334,2026-08-18,CDMX,Meter_v2,29,1,6.7
334,2026-08-19,CDMX,Meter_v2,29,0,2.3
334,2026-08-20,CDMX,Meter_v2,29,0,2.2
334,2026-08-21,CDMX,Meter_v2,29,1,12.8
334,2026-08-22,CDMX,Meter_v2,29,1,12.2
334,2026-08-23,CDMX,Meter_v2,29,1,7.3
334,2026-08-24,CDMX,Meter_v2,29,1,9.1
334,2026-08-25,CDMX,Meter_v2,29,1,10.1
334,2026-08-26,CDMX,Meter_v2,29,1,7.5
334,2026-08-27,CDMX,Meter_v2,29,0,2.1
334,2026-08-28,CDMX,Meter_v2,29,1,7.1
334,2026-08-29,CDMX,Meter_v2,29,1,7.8
334,2026-08-30,CDMX,Meter_v2,29,1,11.2
334,2026-08-31,CDMX,Meter_v2,29,1,6.7
334,2026-09-01,CDMX,Meter_v2,29,1,12.1
335,2026-08-12,Guadalajara,Meter_v2,1,1,6.6
335,2026-08-13,Guadalajara,Meter_v2,1,1,6.1
335,2026-08-14,Guadalajara,Meter_v2,1,1,12.3
335,2026-08-15,Guadalajara,Meter_v2,1,1,6.7
335,2026-08-16,Guadalajara,Meter_v2,1,1,9.6
335,2026-08-17,Guadalajara,Meter_v2,1,1,13.5
335,2026-08-18,Guadalajara,Meter_v2,1,1,7.7
335,2026-08-19,Guadalajara,Meter_v2,1,1,11.9
335,2026-08-20,Guadalajara,Meter_v2,1,1,7.0
335,2026-08-21,Guadalajara,Meter_v2,1,1,12.1
335,2026-08-22,Guadalajara,Meter_v2,1,1,10.0
335,2026-08-23,Guadalajara,Meter_v2,1,1,8.5
335,2026-08-24,Guadalajara,Meter_v2,1,1,11.0
335,2026-08-25,Guadalajara,Meter_v2,1,1,10.9
335,2026-08-26,Guadalajara,Meter_v2,1,1,9.5
335,2026-08-27,Guadalajara,Meter_v2,1,1,9.2
335,2026-08-28,Guadalajara,Meter_v2,1,1,12.6
335,2026-08-29,Guadalajara,Meter_v2,1,1,9.7
335,2026-08-30,Guadalajara,Meter_v2,1,1,10.6
335,2026-08-31,Guadalajara,Meter_v2,1,1,12.9
335,2026-09-01,Guadalajara,Meter_v2,1,0,2.5
336,2026-08-12,CDMX,Meter_v3,32,1,6.7
336,2026-08-13,CDMX,Meter_v3,32,0,2.1
336,2026-08-14,CDMX,Meter_v3,32,1,13.5
336,2026-08-15,CDMX,Meter_v3,32,0,3.0
336,2026-08-16,CDMX,Meter_v3,32,1,12.1
336,2026-08-17,CDMX,Meter_v3,32,1,12.9
336,2026-08-18,CDMX,Meter_v3,32,1,12.0
336,2026-08-19,CDMX,Meter_v3,32,0,0.3
336,2026-08-20,CDMX,Meter_v3,32,1,6.2
336,2026-08-21,CDMX,Meter_v3,32,1,11.8
336,2026-08-22,CDMX,Meter_v3,32,1,9.9
336,2026-08-23,CDMX,Meter_v3,32,1,6.8
336,2026-08-24,CDMX,Meter_v3,32,1,6.3
336,2026-08-25,CDMX,Meter_v3,32,1,12.9
336,2026-08-26,CDMX,Meter_v3,32,1,7.0
336,2026-08-27,CDMX,Meter_v3,32,1,9.3
336,2026-08-28,CDMX,Meter_v3,32,1,10.5
336,2026-08-29,CDMX,Meter_v3,32,1,8.3
336,2026-08-30,CDMX,Meter_v3,32,1,12.5
336,2026-08-31,CDMX,Meter_v3,32,1,10.8
336,2026-09-01,CDMX,Meter_v3,32,1,14.0
337,2026-08-12,Guadalajara,Meter_v2,1,1,7.1
337,2026-08-13,Guadalajara,Meter_v2,1,0,0.0
337,2026-08-14,Guadalajara,Meter_v2,1,1,10.2
337,2026-08-15,Guadalajara,Meter_v2,1,1,8.1
337,2026-08-16,Guadalajara,Meter_v2,1,1,10.2
337,2026-08-17,Guadalajara,Meter_v2,1,1,8.1
337,2026-08-18,Guadalajara,Meter_v2,1,1,8.1
337,2026-08-19,Guadalajara,Meter_v2,1,1,11.7
337,2026-08-20,Guadalajara,Meter_v2,1,1,9.6
337,2026-08-21,Guadalajara,Meter_v2,1,1,7.9
337,2026-08-22,Guadalajara,Meter_v2,1,1,11.8
337,2026-08-23,Guadalajara,Meter_v2,1,1,11.9
337,2026-08-24,Guadalajara,Meter_v2,1,1,10.7
337,2026-08-25,Guadalajara,Meter_v2,1,1,14.7
337,2026-08-26,Guadalajara,Meter_v2,1,1,6.8
337,2026-08-27,Guadalajara,Meter_v2,1,1,11.3
337,2026-08-28,Guadalajara,Meter_v2,1,1,10.2
337,2026-08-29,Guadalajara,Meter_v2,1,1,8.4
337,2026-08-30,Guadalajara,Meter_v2,1,1,10.9
337,2026-08-31,Guadalajara,Meter_v2,1,1,11.3
337,2026-09-01,Guadalajara,Meter_v2,1,1,7.1
338,2026-08-12,CDMX,Meter_v3,21,1,14.6
338,2026-08-13,CDMX,Meter_v3,21,1,6.1
338,2026-08-14,CDMX,Meter_v3,21,1,9.0
338,2026-08-15,CDMX,Meter_v3,21,1,12.4
338,2026-08-16,CDMX,Meter_v3,21,1,8.6
338,2026-08-17,CDMX,Meter_v3,21,1,11.0
338,2026-08-18,CDMX,Meter_v3,21,1,11.7
338,2026-08-19,CDMX,Meter_v3,21,1,7.1
338,2026-08-20,CDMX,Meter_v3,21,1,12.8
338,2026-08-21,CDMX,Meter_v3,21,1,13.8
338,2026-08-22,CDMX,Meter_v3,21,0,3.0
338,2026-08-23,CDMX,Meter_v3,21,1,12.3
338,2026-08-24,CDMX,Meter_v3,21,1,13.4
338,2026-08-25,CDMX,Meter_v3,21,1,6.8
338,2026-08-26,CDMX,Meter_v3,21,1,10.3
338,2026-08-27,CDMX,Meter_v3,21,0,2.6
338,2026-08-28,CDMX,Meter_v3,21,1,7.9
338,2026-08-29,CDMX,Meter_v3,21,1,11.7
338,2026-08-30,CDMX,Meter_v3,21,1,6.2
338,2026-08-31,CDMX,Meter_v3,21,1,6.9
338,2026-09-01,CDMX,Meter_v3,21,1,10.5
339,2026-08-12,Monterrey,Meter_v2,4,1,8.4
339,2026-08-13,Monterrey,Meter_v2,4,1,12.2
339,2026-08-14,Monterrey,Meter_v2,4,1,9.1
339,2026-08-15,Monterrey,Meter_v2,4,1,11.2
339,2026-08-16,Monterrey,Meter_v2,4,1,7.5
339,2026-08-17,Monterrey,Meter_v2,4,1,8.8
339,2026-08-18,Monterrey,Meter_v2,4,1,13.3
339,2026-08-19,Monterrey,Meter_v2,4,1,11.4
339,2026-08-20,Monterrey,Meter_v2,4,1,6.7
339,2026-08-21,Monterrey,Meter_v2,4,1,6.6
339,2026-08-22,Monterrey,Meter_v2,4,1,8.1
339,2026-08-23,Monterrey,Meter_v2,4,1,12.4
